# Reproduction command (with lincs version 1.1.0): lincs generate classified-alternatives problem.yml model.yml 2500 --random-seed 867960298 --misclassified-count 0
name,"Criterion 1","Criterion 2","Criterion 3","Criterion 4","Criterion 5",category
"Alternative 1943",0.233351648,0.798108518,0.913814843,0.317595273,0.046963539,"Intermediate category 3"
"Alternative 1944",0.373055726,0.573387623,0.537457049,0.242861316,0.119712666,"Intermediate category 1"
"Alternative 1945",0.439347237,0.204500541,0.953418851,0.091494523,0.492116004,"Worst category"
"Alternative 1946",0.0841167867,0.821715474,0.429182172,0.734573781,0.417699158,"Intermediate category 1"
"Alternative 1947",0.757224977,0.505626321,0.412421525,0.381124586,0.0650278777,"Intermediate category 1"
"Alternative 1948",0.890789866,0.14455846,0.498774409,0.537236094,0.637043893,"Worst category"
"Alternative 1949",0.755769074,0.465548515,0.606758237,0.344012201,0.846569419,"Intermediate category 2"
"Alternative 1950",0.218180731,0.59861815,0.543706298,0.966458023,0.832697749,"Intermediate category 2"
"Alternative 1951",0.0690161958,0.49582234,0.991697848,0.113916509,0.510380447,"Intermediate category 2"
"Alternative 1952",0.0817722976,0.575916171,0.613603711,0.359410763,0.378439307,"Intermediate category 2"
"Alternative 1953",0.632968545,0.392531812,0.969653666,0.317709088,0.974056125,"Intermediate category 2"
"Alternative 1954",0.481409609,0.576942027,0.690149844,0.933433592,0.860889852,"Intermediate category 2"
"Alternative 1955",0.22480844,0.0050394116,0.808780372,0.900678992,0.826718569,"Worst category"
"Alternative 1956",0.863069355,0.197646901,0.325025886,0.564043403,0.731001675,"Worst category"
"Alternative 1957",0.0953367427,0.769397259,0.944418788,0.568216741,0.375426501,"Intermediate category 2"
"Alternative 1958",0.417381018,0.238989606,0.243864045,0.526014924,0.314886034,"Intermediate category 1"
"Alternative 1959",0.59755522,0.862301767,0.429721028,0.525323093,0.152579248,"Intermediate category 2"
"Alternative 1960",0.0468893759,0.129391328,0.583557606,0.210789219,0.633481383,"Worst category"
"Alternative 1961",0.628066123,0.713593602,0.471049875,0.0605670139,0.0307308603,"Intermediate category 1"
"Alternative 1962",0.261148751,0.651562572,0.532235026,0.389821082,0.799021065,"Intermediate category 2"
"Alternative 1963",0.137472644,0.966538131,0.521990061,0.316530138,0.478772432,"Intermediate category 1"
"Alternative 1964",0.109714702,0.829364479,0.457753867,0.024941057,0.993776143,"Intermediate category 3"
"Alternative 1965",0.774294555,0.0988141447,0.617276609,0.863407791,0.759120464,"Worst category"
"Alternative 1966",0.6248613,0.658534765,0.442129672,0.0472951643,0.188408434,"Intermediate category 1"
"Alternative 1967",0.851565123,0.0578509644,0.914675891,0.478995621,0.0944752768,"Worst category"
"Alternative 1968",0.203956872,0.908172369,0.578525722,0.360935241,0.662746906,"Intermediate category 1"
"Alternative 1969",0.794275939,0.267088264,0.155535251,0.0432543904,0.852107346,"Intermediate category 1"
"Alternative 1970",0.494547576,0.424827725,0.389490962,0.239508033,0.875539958,"Intermediate category 2"
"Alternative 1971",0.363676518,0.470566094,0.874955595,0.579034626,0.102825671,"Intermediate category 2"
"Alternative 1972",0.357082814,0.0947947502,0.373537183,0.717000723,0.961622417,"Worst category"
"Alternative 1973",0.189831048,0.200066596,0.556531191,0.196379349,0.655310512,"Worst category"
"Alternative 1974",0.523289502,0.199472785,0.866906703,0.538530111,0.948949099,"Worst category"
"Alternative 1975",0.901207566,0.368309766,0.474143147,0.544043839,0.0503640287,"Intermediate category 2"
"Alternative 1976",0.792149246,0.634890258,0.530904293,0.883830905,0.165532887,"Intermediate category 2"
"Alternative 1977",0.921704471,0.726152956,0.359502941,0.0155252162,0.945679784,"Intermediate category 2"
"Alternative 1978",0.531968474,0.928426087,0.252808899,0.563637137,0.539761662,"Intermediate category 2"
"Alternative 1979",0.408426613,0.676476002,0.941357791,0.0572476164,0.0391155556,"Intermediate category 2"
"Alternative 1980",0.127051547,0.608061492,0.640299141,0.127897471,0.394965738,"Intermediate category 2"
"Alternative 1981",0.502644956,0.280273795,0.322202533,0.093590349,0.902174234,"Intermediate category 1"
"Alternative 1982",0.0200670473,0.353096813,0.414616495,0.530265927,0.182430744,"Intermediate category 1"
"Alternative 1983",0.579938114,0.980706096,0.253501266,0.143033981,0.644919991,"Intermediate category 1"
"Alternative 1984",0.845440209,0.201777816,0.365017951,0.439392,0.864406765,"Worst category"
"Alternative 1985",0.37633276,0.572175026,0.84128648,0.648667634,0.896706879,"Intermediate category 2"
"Alternative 1986",0.37504068,0.109204672,0.0284100585,0.966843724,0.331300616,"Worst category"
"Alternative 1987",0.491878599,0.165352285,0.205674663,0.930184364,0.424796194,"Worst category"
"Alternative 1988",0.821152151,0.883663416,0.0854312778,0.00241171708,0.716368377,"Intermediate category 2"
"Alternative 1989",0.569097102,0.0778229609,0.711766899,0.324660182,0.311839491,"Worst category"
"Alternative 1990",0.326969087,0.489421129,0.258798629,0.853589714,0.669030249,"Intermediate category 1"
"Alternative 1991",0.0439634509,0.0219027475,0.315232158,0.439786822,0.0178359579,"Worst category"
"Alternative 1992",0.768855929,0.318461239,0.907464147,0.412020624,0.613586605,"Intermediate category 2"
"Alternative 1993",0.837203622,0.672502458,0.065318279,0.143776029,0.692083597,"Intermediate category 2"
"Alternative 1994",0.784689784,0.194157764,0.584083974,0.219817057,0.38076368,"Worst category"
"Alternative 1995",0.199587554,0.26267314,0.47138828,0.870475054,0.205938399,"Intermediate category 1"
"Alternative 1996",0.6207636,0.369795948,0.493224591,0.476510227,0.476560086,"Intermediate category 2"
"Alternative 1997",0.729325414,0.894818783,0.614423275,0.506627202,0.297159493,"Intermediate category 2"
"Alternative 1998",0.646391451,0.308520794,0.125827312,0.800473154,0.754126489,"Intermediate category 2"
"Alternative 1999",0.652540982,0.426448703,0.459898829,0.990678012,0.941927373,"Intermediate category 2"
"Alternative 2000",0.801775932,0.487101436,0.0722259656,0.99679029,0.333332449,"Intermediate category 2"
"Alternative 2001",0.320147336,0.153681025,0.327615231,0.67996949,0.668136179,"Worst category"
"Alternative 2002",0.803922951,0.0532623343,0.394098818,0.42401287,0.853383303,"Worst category"
"Alternative 2003",0.155512363,0.83485651,0.990734041,0.104928546,0.361075729,"Intermediate category 3"
"Alternative 2004",0.361238331,0.390399009,0.00819900446,0.152723074,0.827841818,"Intermediate category 2"
"Alternative 2005",0.247347191,0.856743395,0.629298985,0.297821999,0.322748989,"Intermediate category 2"
"Alternative 2006",0.070188053,0.806512952,0.263286322,0.466703296,0.893051088,"Intermediate category 3"
"Alternative 2007",0.509191036,0.59979099,0.240819439,0.0929135904,0.0512458123,"Worst category"
"Alternative 2008",0.608466983,0.474817038,0.3046619,0.623869359,0.537498891,"Intermediate category 2"
"Alternative 2009",0.352069378,0.638789773,0.914543688,0.496869117,0.199490756,"Intermediate category 2"
"Alternative 2010",0.806537032,0.307219714,0.876609862,0.666019022,0.775839806,"Intermediate category 1"
"Alternative 2011",0.453802407,0.779850781,0.819263935,0.0155732948,0.268673569,"Intermediate category 2"
"Alternative 2012",0.919885516,0.0769811794,0.488925785,0.868607759,0.93121475,"Worst category"
"Alternative 2013",0.215563759,0.550833583,0.396484643,0.42952168,0.670288742,"Intermediate category 1"
"Alternative 2014",0.55612272,0.938729525,0.354807943,0.890269697,0.113903232,"Intermediate category 2"
"Alternative 2015",0.286670804,0.687898517,0.512077332,0.456782967,0.939117312,"Intermediate category 2"
"Alternative 2016",0.774114311,0.427821398,0.733959317,0.99774313,0.255911201,"Intermediate category 2"
"Alternative 2017",0.425494134,0.958078682,0.514949739,0.278005004,0.736443937,"Intermediate category 2"
"Alternative 2018",0.322011858,0.0626816377,0.0015205394,0.441192687,0.405508757,"Worst category"
"Alternative 2019",0.303332865,0.416672766,0.968165755,0.31071803,0.50120914,"Intermediate category 2"
"Alternative 2020",0.132224545,0.935138762,0.752858937,0.917072415,0.309007704,"Intermediate category 3"
"Alternative 2021",0.126514435,0.90108794,0.929263115,0.90529114,0.530394673,"Intermediate category 3"
"Alternative 2022",0.527815044,0.518622279,0.232534617,0.887962401,0.671981275,"Intermediate category 2"
"Alternative 2023",0.885076046,0.254256517,0.739043951,0.435705066,0.331790775,"Intermediate category 1"
"Alternative 2024",0.550703645,0.697209954,0.0952751189,0.507604063,0.84180218,"Intermediate category 2"
"Alternative 2025",0.812875867,0.302592039,0.708173931,0.303111881,0.375894278,"Intermediate category 1"
"Alternative 2026",0.0606321916,0.241040215,0.592239559,0.0179591011,0.559073746,"Intermediate category 1"
"Alternative 2027",0.884963632,0.352698892,0.367561251,0.731106341,0.169242889,"Intermediate category 2"
"Alternative 2028",0.97978586,0.708752275,0.803108156,0.716356039,0.561148643,"Intermediate category 2"
"Alternative 2029",0.403989881,0.76667434,0.764571011,0.0965261981,0.392509848,"Intermediate category 2"
"Alternative 2030",0.445605487,0.611806989,0.243816614,0.95693177,0.504539371,"Intermediate category 1"
"Alternative 2031",0.157429263,0.34861967,0.523000062,0.489722997,0.990739465,"Intermediate category 2"
"Alternative 2032",0.213063955,0.134639189,0.0970599428,0.364468873,0.224204957,"Worst category"
"Alternative 2033",0.730898976,0.779697597,0.400825143,0.0342650153,0.47970742,"Intermediate category 1"
"Alternative 2034",0.857513666,0.656487882,0.765766203,0.988540709,0.195952907,"Intermediate category 2"
"Alternative 2035",0.906195343,0.91339159,0.865704656,0.947989464,0.221188292,"Intermediate category 3"
"Alternative 2036",0.100885905,0.54873246,0.916001618,0.469186991,0.0576787665,"Intermediate category 2"
"Alternative 2037",0.0831139833,0.839993775,0.448890656,0.937621593,0.441107392,"Intermediate category 1"
"Alternative 2038",0.59491992,0.252433121,0.17535539,0.998573482,0.993979871,"Intermediate category 1"
"Alternative 2039",0.12707068,0.364406884,0.893164515,0.268521428,0.196943998,"Intermediate category 2"
"Alternative 2040",0.25626868,0.927762032,0.942094326,0.556879044,0.302414417,"Intermediate category 3"
"Alternative 2041",0.992995501,0.122064672,0.845914245,0.996862888,0.374252021,"Worst category"
"Alternative 2042",0.205954179,0.864093602,0.660565555,0.74782896,0.395327121,"Intermediate category 3"
"Alternative 2043",0.162644342,0.674756289,0.861156106,0.17677322,0.413333565,"Intermediate category 2"
"Alternative 2044",0.703095078,0.944521844,0.745634615,0.169300586,0.16374442,"Intermediate category 3"
"Alternative 2045",0.689490736,0.145857379,0.214753464,0.817923844,0.968834579,"Worst category"
"Alternative 2046",0.618950725,0.236360908,0.684421003,0.0513771325,0.417889565,"Intermediate category 1"
"Alternative 2047",0.996627152,0.264198959,0.856173038,0.730703413,0.233620703,"Intermediate category 1"
"Alternative 2048",0.853408694,0.660813928,0.0543157049,0.846115887,0.799446464,"Intermediate category 2"
"Alternative 2049",0.593314946,0.941932797,0.708806098,0.417476803,0.427165538,"Intermediate category 3"
"Alternative 2050",0.34245041,0.307570398,0.101738103,0.997564375,0.192771718,"Worst category"
"Alternative 2051",0.928983212,0.931993604,0.188312367,0.972943485,0.280236453,"Intermediate category 3"
"Alternative 2052",0.550151944,0.232238546,0.720669448,0.72125572,0.3381024,"Intermediate category 1"
"Alternative 2053",0.305665255,0.735333741,0.871161163,0.340762138,0.994563162,"Intermediate category 2"
"Alternative 2054",0.253775626,0.0468384847,0.658212364,0.236584336,0.27114296,"Worst category"
"Alternative 2055",0.510853887,0.0657445788,0.0156621002,0.7648561,0.967035353,"Worst category"
"Alternative 2056",0.732780993,0.423096031,0.940779626,0.998703539,0.685314476,"Intermediate category 2"
"Alternative 2057",0.822396398,0.200166583,0.814987302,0.168151438,0.547457278,"Worst category"
"Alternative 2058",0.419730544,0.154396281,0.973108053,0.168170124,0.65290755,"Worst category"
"Alternative 2059",0.425007671,0.820133269,0.548672855,0.021275647,0.610776007,"Intermediate category 1"
"Alternative 2060",0.726211429,0.780081213,0.516973853,0.810841084,0.233304381,"Intermediate category 2"
"Alternative 2061",0.652477086,0.0356706865,0.8778705,0.961198449,0.595632374,"Worst category"
"Alternative 2062",0.955931962,0.430726826,0.00418048818,0.461739987,0.828377843,"Intermediate category 2"
"Alternative 2063",0.0139620146,0.538817048,0.206848145,0.795748711,0.918479323,"Intermediate category 2"
"Alternative 2064",0.95952493,0.184254527,0.484101266,0.485074133,0.256933361,"Worst category"
"Alternative 2065",0.113530762,0.731804132,0.75000006,0.0917933583,0.708829284,"Intermediate category 2"
"Alternative 2066",0.372417033,0.144143283,0.51057595,0.594890475,0.362787187,"Worst category"
"Alternative 2067",0.292574048,0.579060435,0.263953239,0.230114058,0.155799106,"Worst category"
"Alternative 2068",0.487117589,0.0780523121,0.50878036,0.354003102,0.967447579,"Worst category"
"Alternative 2069",0.0817010403,0.631399035,0.295993954,0.537572503,0.273161024,"Worst category"
"Alternative 2070",0.263560385,0.424295127,0.290869325,0.0661137328,0.977186203,"Intermediate category 2"
"Alternative 2071",0.870265543,0.708665371,0.0338640325,0.525405288,0.19440496,"Intermediate category 2"
"Alternative 2072",0.486296892,0.970203638,0.059673667,0.892403364,0.0250578187,"Intermediate category 1"
"Alternative 2073",0.540437222,0.193673223,0.0108997039,0.649805307,0.25001052,"Worst category"
"Alternative 2074",0.516960561,0.301117063,0.424886942,0.147175252,0.232248157,"Intermediate category 1"
"Alternative 2075",0.854404867,0.227626458,0.259060293,0.186427638,0.520756483,"Intermediate category 1"
"Alternative 2076",0.752726138,0.578013182,0.207494721,0.169851765,0.0458373018,"Worst category"
"Alternative 2077",0.573616564,0.905576646,0.693445206,0.129639998,0.897837639,"Intermediate category 3"
"Alternative 2078",0.0554610752,0.591855228,0.923983991,0.795568883,0.960133374,"Intermediate category 2"
"Alternative 2079",0.946617603,0.486688614,0.256733507,0.795415699,0.145145267,"Intermediate category 2"
"Alternative 2080",0.786354601,0.0852009431,0.747855186,0.679844797,0.141119286,"Worst category"
"Alternative 2081",0.300348043,0.680099249,0.608398259,0.3329283,0.278321236,"Intermediate category 2"
"Alternative 2082",0.749439657,0.988794327,0.0421203598,0.928755164,0.392194897,"Intermediate category 2"
"Alternative 2083",0.0658560172,0.117459238,0.224658906,0.168946117,0.114696674,"Worst category"
"Alternative 2084",0.529770732,0.298208117,0.056639269,0.233205616,0.856848896,"Intermediate category 1"
"Alternative 2085",0.989284396,0.472097099,0.173995718,0.622883379,0.156290591,"Intermediate category 2"
"Alternative 2086",0.0323120989,0.13757728,0.226723194,0.340349704,0.801287889,"Worst category"
"Alternative 2087",0.85839498,0.890447855,0.431103081,0.958288848,0.112119764,"Intermediate category 3"
"Alternative 2088",0.913165092,0.69973433,0.101262763,0.747800946,0.644493759,"Intermediate category 2"
"Alternative 2089",0.0246374458,0.509898484,0.951528907,0.488843203,0.755475342,"Intermediate category 2"
"Alternative 2090",0.391673714,0.40729332,0.171171799,0.211770669,0.639968872,"Intermediate category 1"
"Alternative 2091",0.1472065,0.992056072,0.385791123,0.0239053741,0.869902313,"Intermediate category 3"
"Alternative 2092",0.26920718,0.507275701,0.548003316,0.0688520819,0.371422023,"Intermediate category 1"
"Alternative 2093",0.316210747,0.346057624,0.61476928,0.0650007725,0.185248166,"Intermediate category 2"
"Alternative 2094",0.275958478,0.574156523,0.498980224,0.731570482,0.227537587,"Intermediate category 1"
"Alternative 2095",0.456298739,0.920984387,0.107707202,0.771663964,0.582347929,"Intermediate category 1"
"Alternative 2096",0.360357136,0.792280376,0.256537855,0.0376191735,0.437501401,"Worst category"
"Alternative 2097",0.346738875,0.985402405,0.528387308,0.0180563722,0.784053862,"Intermediate category 2"
"Alternative 2098",0.292313367,0.752046525,0.0670179874,0.509638548,0.686451852,"Intermediate category 2"
"Alternative 2099",0.37505126,0.416331857,0.109726265,0.939628243,0.0401727818,"Worst category"
"Alternative 2100",0.51248616,0.00648614159,0.278572112,0.241412669,0.576735198,"Worst category"
"Alternative 2101",0.56061691,0.533016682,0.394714683,0.679566443,0.172187537,"Intermediate category 2"
"Alternative 2102",0.500252783,0.253069013,0.938782513,0.50162226,0.701480329,"Intermediate category 1"
"Alternative 2103",0.858785748,0.33104679,0.662460566,0.284015834,0.0131185111,"Intermediate category 2"
"Alternative 2104",0.718889296,0.544019878,0.370729536,0.196063623,0.814621568,"Intermediate category 2"
"Alternative 2105",0.282838047,0.47025156,0.697512388,0.745063961,0.941513002,"Intermediate category 2"
"Alternative 2106",0.864028215,0.957155347,0.816433311,0.508470714,0.0978208408,"Intermediate category 3"
"Alternative 2107",0.713772297,0.086145848,0.229394644,0.686927497,0.577543378,"Worst category"
"Alternative 2108",0.668555439,0.485246718,0.103532344,0.954554617,0.231822029,"Intermediate category 2"
"Alternative 2109",0.843277812,0.838771641,0.425436288,0.653474629,0.50519526,"Intermediate category 2"
"Alternative 2110",0.85274756,0.952103436,0.664735317,0.906634569,0.65407753,"Best category"
"Alternative 2111",0.0779426917,0.49964419,0.271886259,0.473686337,0.451540798,"Worst category"
"Alternative 2112",0.132207438,0.167538434,0.437969029,0.753151536,0.226664871,"Worst category"
"Alternative 2113",0.503034949,0.904552519,0.0478761122,0.151409522,0.596012414,"Intermediate category 1"
"Alternative 2114",0.533666015,0.848204076,0.639156222,0.497299701,0.509442747,"Intermediate category 2"
"Alternative 2115",0.796902061,0.0128067806,0.217180759,0.402574629,0.618985474,"Worst category"
"Alternative 2116",0.473181158,0.881299794,0.923129439,0.386377573,0.483202994,"Intermediate category 3"
"Alternative 2117",0.579719245,0.303919762,0.226934284,0.661251962,0.328419238,"Intermediate category 1"
"Alternative 2118",0.223220602,0.823414683,0.524074137,0.592683434,0.563269198,"Intermediate category 1"
"Alternative 2119",0.169720262,0.389839917,0.0746564642,0.341623992,0.324748605,"Worst category"
"Alternative 2120",0.132100776,0.587839007,0.378054291,0.8911286,0.589794278,"Intermediate category 1"
"Alternative 2121",0.396983027,0.756916404,0.996412516,0.892072856,0.205565482,"Intermediate category 2"
"Alternative 2122",0.507216036,0.34401533,0.49696213,0.552763999,0.0218748413,"Intermediate category 2"
"Alternative 2123",0.256247133,0.00125868572,0.842048049,0.708770514,0.988664508,"Worst category"
"Alternative 2124",0.806867123,0.973428965,0.837825239,0.646909475,0.91955775,"Intermediate category 3"
"Alternative 2125",0.0335538983,0.610997856,0.00252456102,0.309560806,0.451165408,"Worst category"
"Alternative 2126",0.119975723,0.963263571,0.976947486,0.505791128,0.522361994,"Intermediate category 3"
"Alternative 2127",0.529652655,0.109083652,0.035369765,0.852508664,0.99432838,"Worst category"
"Alternative 2128",0.376400709,0.804342687,0.361382455,0.908797264,0.233678013,"Intermediate category 1"
"Alternative 2129",0.384531617,0.11349564,0.63103044,0.162456214,0.992920816,"Worst category"
"Alternative 2130",0.688409805,0.845606804,0.352841198,0.236796379,0.109514162,"Intermediate category 1"
"Alternative 2131",0.583074093,0.92231226,0.862602949,0.946713507,0.767564356,"Intermediate category 3"
"Alternative 2132",0.797119796,0.454734147,0.0796269402,0.79174298,0.40424934,"Intermediate category 2"
"Alternative 2133",0.54270637,0.632748067,0.535655737,0.265659928,0.414633691,"Intermediate category 1"
"Alternative 2134",0.708050847,0.0987590849,0.0245182775,0.555220187,0.534065664,"Worst category"
"Alternative 2135",0.731314421,0.365299344,0.5819785,0.955377758,0.791236043,"Intermediate category 2"
"Alternative 2136",0.538417339,0.243370727,0.966167569,0.0263368171,0.0431486219,"Intermediate category 1"
"Alternative 2137",0.704339087,0.893726528,0.512589753,0.0772457868,0.508459449,"Intermediate category 1"
"Alternative 2138",0.355883569,0.643618226,0.466224015,0.599030375,0.439656526,"Intermediate category 1"
"Alternative 2139",0.626252949,0.30856654,0.935784459,0.475621164,0.150226116,"Intermediate category 2"
"Alternative 2140",0.573258281,0.205815315,0.948215604,0.73768574,0.691640854,"Worst category"
"Alternative 2141",0.791214347,0.961369514,0.528695107,0.388104856,0.13578175,"Intermediate category 1"
"Alternative 2142",0.927253187,0.490391433,0.497365743,0.93115288,0.520297229,"Intermediate category 2"
"Alternative 2143",0.0637625083,0.75735718,0.46119979,0.113486633,0.906375468,"Intermediate category 2"
"Alternative 2144",0.682378888,0.17309621,0.232953176,0.0352675766,0.192262575,"Worst category"
"Alternative 2145",0.672130406,0.870402515,0.310913354,0.442030698,0.365192086,"Intermediate category 2"
"Alternative 2146",0.800638676,0.327126652,0.302954197,0.281945735,0.512517631,"Intermediate category 1"
"Alternative 2147",0.144822478,0.260066152,0.778799713,0.255812436,0.464548498,"Intermediate category 1"
"Alternative 2148",0.843379736,0.841409802,0.905935407,0.0262402371,0.832275152,"Intermediate category 3"
"Alternative 2149",0.0885344967,0.612872005,0.18570447,0.670152426,0.193792537,"Worst category"
"Alternative 2150",0.631985605,0.515542805,0.684017539,0.913658857,0.902805924,"Intermediate category 2"
"Alternative 2151",0.141100094,0.261113703,0.618320584,0.486178935,0.0540560335,"Intermediate category 1"
"Alternative 2152",0.546942532,0.681752563,0.234180436,0.762509286,0.061556682,"Intermediate category 2"
"Alternative 2153",0.583395362,0.841108799,0.740096092,0.698075294,0.231154904,"Intermediate category 3"
"Alternative 2154",0.960526645,0.311854601,0.486653984,0.139718741,0.591670156,"Intermediate category 1"
"Alternative 2155",0.0581675805,0.692961395,0.961316824,0.785972536,0.668942392,"Intermediate category 2"
"Alternative 2156",0.120779686,0.696654677,0.468835205,0.763128281,0.205206633,"Intermediate category 1"
"Alternative 2157",0.0515239611,0.828489125,0.894713879,0.910626173,0.370257318,"Intermediate category 3"
"Alternative 2158",0.403109223,0.13574034,0.892467916,0.0912667662,0.971634507,"Worst category"
"Alternative 2159",0.898240268,0.68365401,0.8920331,0.704441845,0.0453060977,"Intermediate category 2"
"Alternative 2160",0.867187023,0.714146256,0.697730541,0.286690891,0.82297641,"Intermediate category 2"
"Alternative 2161",0.75376153,0.5207057,0.219474241,0.609686553,0.00205884688,"Intermediate category 2"
"Alternative 2162",0.820300639,0.117322594,0.872850835,0.352269262,0.364460349,"Worst category"
"Alternative 2163",0.120926164,0.279782742,0.839032173,0.286919892,0.115296796,"Intermediate category 1"
"Alternative 2164",0.137941137,0.761512399,0.588621914,0.256117165,0.661956191,"Intermediate category 2"
"Alternative 2165",0.666596532,0.0942973271,0.738016725,0.691540539,0.0363787971,"Worst category"
"Alternative 2166",0.367010564,0.467512369,0.610158563,0.142320752,0.174638987,"Intermediate category 2"
"Alternative 2167",0.998994648,0.696304917,0.372184962,0.823417366,0.909335077,"Intermediate category 2"
"Alternative 2168",0.85774225,0.11599233,0.83176434,0.609372735,0.42192772,"Worst category"
"Alternative 2169",0.993304074,0.503242433,0.482791275,0.0911170542,0.030615231,"Intermediate category 1"
"Alternative 2170",0.480680555,0.338243604,0.592534781,0.189367071,0.0315447971,"Intermediate category 2"
"Alternative 2171",0.189438358,0.20407328,0.423832268,0.469741225,0.124294721,"Worst category"
"Alternative 2172",0.749544501,0.804643571,0.0531954877,0.413261503,0.581892729,"Intermediate category 1"
"Alternative 2173",0.629648328,0.764103115,0.927490056,0.392755598,0.37503472,"Intermediate category 2"
"Alternative 2174",0.0137958154,0.962959111,0.0925057456,0.328234822,0.699145317,"Intermediate category 2"
"Alternative 2175",0.954456985,0.141509891,0.705920756,0.736546159,0.155432671,"Worst category"
"Alternative 2176",0.746210635,0.124033019,0.878410697,0.28362304,0.930369675,"Worst category"
"Alternative 2177",0.461504668,0.698636413,0.564006031,0.947747827,0.673307717,"Intermediate category 1"
"Alternative 2178",0.391701192,0.482225537,0.574017346,0.868733227,0.170167714,"Intermediate category 1"
"Alternative 2179",0.250031203,0.932610869,0.860543907,0.733133972,0.195585713,"Intermediate category 3"
"Alternative 2180",0.277990699,0.593120039,0.36094138,0.461614758,0.998467147,"Intermediate category 2"
"Alternative 2181",0.569630325,0.0956603512,0.560483158,0.709137678,0.461562812,"Worst category"
"Alternative 2182",0.855574965,0.25570932,0.942886412,0.50938952,0.613287389,"Intermediate category 1"
"Alternative 2183",0.63045609,0.580868423,0.506092072,0.0226830337,0.291098893,"Intermediate category 1"
"Alternative 2184",0.420945197,0.153318509,0.325562924,0.104688115,0.300853312,"Worst category"
"Alternative 2185",0.427906275,0.596087396,0.509198904,0.254277945,0.668633163,"Intermediate category 1"
"Alternative 2186",0.326764107,0.453835219,0.826798379,0.864473403,0.534183562,"Intermediate category 2"
"Alternative 2187",0.175233215,0.60404706,0.8702932,0.0928881243,0.727822185,"Intermediate category 2"
"Alternative 2188",0.872470617,0.241966948,0.381472111,0.132827833,0.199023172,"Intermediate category 1"
"Alternative 2189",0.651883781,0.435824156,0.653206885,0.373402596,0.586072862,"Intermediate category 2"
"Alternative 2190",0.00735027576,0.882858217,0.681135476,0.953374743,0.691972911,"Intermediate category 3"
"Alternative 2191",0.776039898,0.948518038,0.453907132,0.506750286,0.995416105,"Best category"
"Alternative 2192",0.989098787,0.0774792135,0.115520865,0.30434525,0.852248073,"Worst category"
"Alternative 2193",0.199380279,0.520986795,0.0280622803,0.741407037,0.871585667,"Intermediate category 2"
"Alternative 2194",0.190256804,0.557332218,0.0301834848,0.837097347,0.099122718,"Worst category"
"Alternative 2195",0.141163781,0.0314451307,0.420437932,0.812846601,0.51000458,"Worst category"
"Alternative 2196",0.019209452,0.79801172,0.867625296,0.813391626,0.890426457,"Intermediate category 3"
"Alternative 2197",0.223577693,0.461355001,0.436587363,0.652470171,0.244337395,"Intermediate category 1"
"Alternative 2198",0.525861263,0.691561937,0.715654969,0.72127229,0.216758862,"Intermediate category 2"
"Alternative 2199",0.33857125,0.291399837,0.304856867,0.0423961952,0.102132395,"Worst category"
"Alternative 2200",0.743339658,0.117277995,0.583847106,0.194502056,0.495647341,"Worst category"
"Alternative 2201",0.344763458,0.381208837,0.662084699,0.0750244856,0.172928482,"Intermediate category 2"
"Alternative 2202",0.845154762,0.887854934,0.270555556,0.655376434,0.627711475,"Intermediate category 2"
"Alternative 2203",0.313087374,0.389848351,0.677731514,0.621973395,0.00670113787,"Intermediate category 2"
"Alternative 2204",0.239462882,0.941069663,0.507399142,0.521561444,0.463716388,"Intermediate category 1"
"Alternative 2205",0.127372444,0.160297468,0.833164573,0.139393613,0.489779621,"Worst category"
"Alternative 2206",0.150751203,0.0134596275,0.474025697,0.0287230834,0.181774735,"Worst category"
"Alternative 2207",0.801093578,0.568617523,0.762681484,0.0337067321,0.436511725,"Intermediate category 2"
"Alternative 2208",0.873615324,0.540999949,0.63804853,0.196373075,0.582873642,"Intermediate category 2"
"Alternative 2209",0.57262224,0.8339926,0.286926597,0.299886107,0.29802084,"Worst category"
"Alternative 2210",0.425025851,0.996398628,0.320423007,0.410877854,0.822111785,"Intermediate category 2"
"Alternative 2211",0.272320598,0.22784476,0.115449853,0.177816376,0.501915395,"Intermediate category 1"
"Alternative 2212",0.297169656,0.633176923,0.244122893,0.587342262,0.544630408,"Intermediate category 1"
"Alternative 2213",0.788711011,0.76926434,0.07991945,0.758543253,0.844306231,"Intermediate category 2"
"Alternative 2214",0.846528411,0.0750969872,0.960885644,0.384361684,0.481123954,"Worst category"
"Alternative 2215",0.866998255,0.175848901,0.445451528,0.386799127,0.862207949,"Worst category"
"Alternative 2216",0.929530203,0.529892862,0.588963926,0.839873612,0.916710258,"Intermediate category 2"
"Alternative 2217",0.606647909,0.224734351,0.758437157,0.252433717,0.745239675,"Intermediate category 1"
"Alternative 2218",0.464504689,0.773279846,0.581282377,0.0265458375,0.971679986,"Intermediate category 2"
"Alternative 2219",0.446555287,0.000178248156,0.312002182,0.553345323,0.0642086044,"Worst category"
"Alternative 2220",0.826185524,0.0176388323,0.430719554,0.136248246,0.378870785,"Worst category"
"Alternative 2221",0.326399714,0.157058552,0.927029431,0.3735888,0.916622162,"Worst category"
"Alternative 2222",0.213720724,0.587371111,0.12713021,0.391030192,0.384583354,"Worst category"
"Alternative 2223",0.105635367,0.325910866,0.00412664283,0.855036438,0.331863046,"Worst category"
"Alternative 2224",0.331709117,0.715467274,0.0181572065,0.260832459,0.474876076,"Worst category"
